,_id,cnpj basico,cnpj ordem,cnpj dv,identificador matriz/filial,nome fantasia,situacao cadastral,data situacao cadastral,motivo situacao cadastral,data de inicio atividade,cnae fiscal principal,tipo de logradouro,logradouro,numero,complemento,bairro,cep,uf,municipio,ddd 1,telefone 1,ddd do fax,fax,correio eletronico,cnae fiscal secundária,pais,ddd 2,telefone 2,nome da cidade no exterior
115,61cafd2bf2fe865679ead561,3449579,1,62,1,NOVO COHATRAC - MATERIAIS DE CONSTRUCAO,1,1999-10-07,11,1999-10-07,4744005,AVENIDA,9 QUADRA   R,02,VILA COHABIANO II,ITAPIRACO,65110000,MA,889,98.0,2385880.0,,,,,,,,
116,61cafd2bf2fe865679ead746,3450925,1,22,1,SFERA BACK LIGHT & LIMINOSOS,1,1999-10-08,11,1999-10-08,4754703,RUA,TENENTE FAUSTINO RODRIGUES,30,,JD DO LAGO,15053530,SP,7097,,,,,,,,,,
117,61cafd2bf2fe865679eada1c,3453001,1,80,1,,1,1999-10-07,11,1999-10-07,5611201,RUA,MARTINS FRANCISCO,21,,FAZENDA GARCIA,40100280,BA,3849,,,,,,,,,,
118,61cafd2bf2fe865679eadcb0,3454864,1,71,1,PROPAGANDA E PROMOCOES ARTISTICAS,1,1999-10-15,11,1999-10-15,7311400,RUA,BOSCO SCAFFS,153,LOT PQ DOS COQUEIROS,INACIO BARBOSA,49010040,SE,3105,79.0,2322386.0,,,,,,,,
119,61cafd2bf2fe865679eadfab,1799198,1,88,1,,1,1997-04-18,11,1997-04-18,4774100,RUA,DARIO BATISTA,020,,CENTRO,98765000,RS,6051,,,,,,,,,,
120,61cafd2bf2fe865679eae00a,170302,1,8,1,,1,1994-08-26,11,1994-08-26,1099601,RUA,JERONIMA DIAS,347,,AGUA FRIA,02407000,SP,7107,,,,,,,,,,
121,61cafd2bf2fe865679eae15d,3458075,1,9,1,,1,1999-10-19,11,1999-10-19,4744005,RUA,ESPIRITO SANTO,1475,,LIBERDADE,58105411,PB,1981,83.0,3314129.0,,,,,,,,
122,61cafd2bf2fe865679eae173,3458132,1,50,1,,1,1999-08-27,11,1999-08-27,4755502,RUA,ARACA,09,,SANTO  ANDRE,31230790,MG,4123,,,,,,,,,,
123,61cafd2bf2fe865679eae1ce,1800718,1,25,1,NYASITY COSMETICOS,1,1997-04-29,16,1997-04-29,4646001,TRAVESSA,ENGENHEIRO ALIONE,04,1.ANDAR,MOURARIA,40301155,BA,3849,,,,,,,,,,
124,61cafd2bf2fe865679eae354,3459433,1,6,1,MUCALJO COMERCIO E REPRESENTACOES,1,1999-10-20,11,1999-10-20,4753900,PRACA,"PEDRO SANCHES,",145,,CENTRO,37701002,MG,5035,,,,,,4759899,,,,
125,61cafd2bf2fe865679eae759,3462169,1,51,1,,1,1999-10-07,16,1999-10-07,9420100,AVENIDA,JOO CESAR DE OLIVEIRA,2771,SALA 209,ELDORADO,32315000,MG,4371,31.0,3510670.0,,,,,,,,
126,61cafd2bf2fe865679eae7c3,5116648,1,41,1,CMDRS,1,2001-12-19,11,2001-12-19,9430800,RUA,PARAIBA,SN,QD. 71 LOTES 13 E 14,CENTRO,47850000,BA,1112,77.0,6289000.0,77.0,6289000.0,tl1@gol.inf.br,"9493600,9499500",,,,
127,61cafd2bf2fe865679eaed53,179216,1,66,1,K Z M,1,1994-08-31,11,1994-08-31,7490101,RUA,AMAZONAS,1146,CASA,PITUBA,41830380,BA,3849,,,,,,,,,,
128,61cafd2bf2fe865679eaed8d,5120969,1,10,1,MINI BOX N S P SOCORRO,1,1984-04-13,16,1984-04-13,4711301,VILA,LARANJAL DO JARI,S/N,,CENTRO,68940000,AP,607,,,,,,,,,,
129,61cafd2bf2fe865679eaedf5,3513143,1,95,1,,1,1999-11-11,11,1999-11-11,9491000,RUA,A,4061,,SATELITE,64060010,PI,1219,,,,,,,,,,
130,61cafd2bf2fe865679eaeefe,1809962,1,59,1,K.N.C.- PRODUTOS COLONIAIS,1,1997-04-01,11,1997-04-01,4713004,RUA,COSTA GAMA,866,,CENTRO,95520000,RS,8773,,,,,,,,,,
131,61cafd2bf2fe865679eaf28f,182740,1,96,1,GLORIA,1,1994-08-31,11,1994-08-31,4711301,RUA,PESSEGUEIROS,743,,JD ABC,09940580,SP,6377,,,,,,,,,,
132,61cafd2bf2fe865679eaf3a6,1813253,1,47,1,,1,1997-04-09,11,1997-04-09,4771701,RUA,RUI BARBOSA,184,,CENTRO,55641100,PE,2427,,,,,,,,,,
133,61cafd2bf2fe865679eaf59d,3472023,1,97,1,,1,1999-10-08,11,1999-10-08,6209100,RUA,ALFREDO BECHELLI,138,,VILA CAMINHO DO MAR,09613020,SP,7075,,,,,,,,,,
134,61cafd2bf2fe865679eaf667,1815169,1,62,1,"REGIAUTO PECAS,SERVICOS E ACESSORIOS",1,1994-09-06,11,1994-09-06,4774100,AVENIDA,JOSE A. S. FILHO,60,,CENTRO,36815000,MG,2683,,,,,,,,,,
135,61cafd2bf2fe865679eaf708,185737,1,26,1,,1,1994-08-11,11,1994-08-11,4330402,RUA,PRIMEIRO DE MARCO,7,SLS 901 A 904 PARTE,CENTRO,20010000,RJ,6001,,,,,,,,,,
136,61cafd2bf2fe865679eaf718,3473021,1,12,1,ERVA DOCE MODAS,1,1999-10-13,11,1999-10-13,4781400,RUA,IPIRANGA,211,,VILA FORMOSA,19013600,SP,6929,18.0,2211150.0,,,,,,,,
137,61cafd2bf2fe865679eaf8b1,186863,1,3,1,SUPER GAME MANIA LTDA,1,1994-09-02,34,1994-09-02,9200301,RUA,ACRIZIO GARCEZ,235,SALA,CENTRO,49400000,SE,3169,,,,,,,,,,
138,61cafd2bf2fe865679eafb77,5131710,1,74,1,,1,2002-06-03,11,2002-06-03,9491000,FAZENDA,GALHEIRO DE BAIXO,SN,,ZONA RURAL,76245000,GO,9267,,,,,,,,,,
139,61cafd2bf2fe865679eaff79,1821393,1,67,1,FATTO'S CALCADOS,1,1997-05-06,11,1997-05-06,4782201,AVENIDA,VEREADOR GERMINO ALVES,281,SLA 19,ST. LESTE VILA NOVA,74465539,GO,9373,62.0,2127281.0,,,,,,,,
140,61cafd2bf2fe865679eb0023,3479261,1,24,1,,1,1999-10-22,11,1999-10-22,6491300,RUA,FLORIANO PEIXOTO,148,,CENTRO,36570001,MG,5427,31.0,8911807.0,,,,,,,,
141,61cafd2bf2fe865679eb0347,3481432,1,50,1,OTICA SANTANA,1,2009-11-27,11,1999-09-27,4774100,RUA,JOSE MARIA COELHO,93,,SANTANA,27120120,RJ,5805,,,,,,,,,,
142,61cafd2bf2fe865679eb046d,3482196,1,96,1,O 12 DE AGOSTO,1,1999-11-04,16,1999-11-04,9430800,RUA,MARUIM,1587,,GETULIO VARGAS,49055440,SE,3105,79.0,2117019.0,,,,"9493600,9499500",,,,
143,61cafd2bf2fe865679eb0ac4,1829014,1,85,1,COMPREVA,1,1997-04-29,16,1997-04-29,9430800,,PROF CABRAL,888,,PRES VARGAS,60762770,CE,1389,,,,,,"9493600,9499500",,,,
144,61cafd2bf2fe865679eb0c2f,3487647,1,88,1,AF TRATORES,1,1999-11-05,11,1999-11-05,4313400,PRACA,RANULFO MACEDO,382,,CENTRO - BRAVO,44660000,BA,3907,,,,,,4319300,,,,
145,61cafd2bf2fe865679eb122e,1834246,1,21,1,,1,1997-05-12,11,1997-05-12,4712100,AVENIDA,BRASIL,07,,CENTRO,89868000,SC,8341,497.0,340155.0,,,,,,,,
146,61cafd2bf2fe865679eb12b5,5149699,1,70,1,VETRA,1,2002-07-11,16,2002-07-11,4930203,RUA,CAPITAO DELMIRO DAVILA,105,,VILA DINIZ,15014080,SP,7097,17.0,81169370.0,,,alexcromo@hotmail.com,"4930202,4771704",,,,
147,61cafd2bf2fe865679eb1425,3493093,1,21,1,VOX,1,1999-10-26,11,1999-10-26,7311400,AVENIDA,JAIME BRASIL,244,SALA 33,CENTRO,69301350,RR,301,95.0,2243492.0,,,,,,,,
148,61cafd2bf2fe865679eb158d,1836646,1,76,1,,1,1997-05-14,11,1997-05-14,8112500,RUA,BATISTA DE OLIVEIRA,734,,PAPICU,60176030,CE,1389,,,,,,,,,,
149,61cafd2bf2fe865679eb16a6,3494849,1,57,1,PENITENTE PRESTADORA DE SERVICOS,1,1999-11-10,11,1999-11-10,7490103,FAZENDA,ESCURO DATA TRANQUEIRA,S/N,,ZONA RURAL,65810000,MA,709,,,,,,,,,,
150,61cafd2bf2fe865679eb183d,3495923,1,50,1,BONFIM REPRESENTACOES,1,1999-11-04,11,1999-11-04,8299799,RUA,ITAMARACA,215,,ITAGUACU,12570000,SP,6149,,,,,,"6399200,7410299,7490105,7490199,8219999,8299703,8299707",,,,
151,61cafd2bf2fe865679eb1a48,3497304,1,2,1,SONHO DAS NOIVAS LTDA,1,1999-11-12,11,1999-11-12,9609299,RUA,TENENTE LUIZ RIBEIRO,231,LOJA 03,VILA DOMINGOS LOPES,36774034,MG,4305,,,,,,,,,,
152,61cafd2bf2fe865679eb1b18,1840423,1,82,1,ART MUSIC,1,1997-05-21,11,1997-05-21,4774100,AVENIDA,INDEP. QD 01 BL C,S/N,PLAZA SHOPPING,PLANALTINA,73320030,DF,9701,,,,,,,,,,
153,61cafd2bf2fe865679eb1f53,1843293,1,31,1,,1,1997-04-24,11,1997-04-24,8112500,RUA,VICENTE LEITE,10,,CENTRO,36500001,MG,5397,325.0,322847.0,,,,,,,,
154,61cafd2bf2fe865679eb207c,213482,1,68,1,COMERCIO DE MOVEIS VALE DO PARAIBA,1,1994-09-14,11,1994-09-14,4754701,AVENIDA,NESRALLA RUBEZ,359,,CENTRO,12701000,SP,6369,,,,,,,,,,
155,61cafd2bf2fe865679eb20c1,3501813,1,53,1,,1,1999-08-27,34,1999-08-27,8610101,RUA,MANOEL DE OLIVEIRA,S/N,,MOGILAR,08773130,SP,6713,11.0,47903755.0,11.0,47901015.0,,,,,,
156,61cafd2bf2fe865679eb20d8,1844355,1,20,1,,1,1995-03-09,11,1995-03-09,9430800,RUA,CANUDOS,S/N,,IRAJA,21230085,RJ,6001,21.0,3717265.0,,,,"9493600,9499500",,,,
157,61cafd2bf2fe865679eb21b2,1844940,1,20,1,ELETROMEG,1,1997-05-15,11,1997-05-15,7490101,RUA,ALEUTAS,31,CJ. TAPAJOS,TAPANA,66630505,PA,427,,,,,,,,,,
158,61cafd2bf2fe865679eb22be,214978,1,56,1,CEREAIS ANTUNES,1,1994-09-29,11,1994-09-29,4729601,AVENIDA,ONIAS JOSE BORGES,S/N,,BAIRRO BRASIL,75920000,GO,9581,,,,,,,,,,
159,61cafd2bf2fe865679eb2631,1847978,1,56,1,APM DO CENTRO EDUCACIONAL GOVERNADOR GILBERTO MESTRINHO,1,1997-05-23,11,1997-05-23,9430800,ESTRADA,DO AEROPORTO,1241,,SAO FRANCISCO,69470000,AM,281,,,,,,"9493600,9499500",,,,
160,61cafd2bf2fe865679eb27da,218346,1,60,1,,1,1994-06-30,34,1994-06-30,4930201,RUA,AGENOR CALDAS,361,,CENTRO,75460000,GO,9487,,,,,,,,,,
161,61cafd2bf2fe865679eb2b86,3509675,1,59,1,MORAIS CARTOES TELEFONICOS,1,1999-04-27,11,1999-04-27,4330499,QUADRA,08 LOTE,10,SETOR OESTE COMERCIAL,GAMA,72425080,DF,9701,,,,,,,,,,
162,61cafd2bf2fe865679eb2bba,3509809,1,31,1,,1,1975-04-09,11,1975-04-09,151201,FAZENDA,PONTA DO MORRO,SN,,ZONA RURAL,78200000,MT,9047,,,,,,,,,,
163,61cafd2bf2fe865679eb2d12,3510806,1,18,1,,1,1999-11-11,11,1999-11-11,9430800,RUA,DOUTOR ULHOA CINTRA,587,,CENTRO,13800061,SP,6717,19.0,8603015.0,19.0,8603015.0,blueass@ft.com.br,"9493600,9499500",,,,
164,61cafd2bf2fe865679eb2f24,3512280,1,5,1,ASTEC,1,1999-10-04,11,1999-10-04,4789099,RUA,DA MOENDA,879,CASA 01,VILA CLELIA,05886140,SP,7107,,,,,,,,,,
165,61cafd2bf2fe865679eb30b2,224145,1,76,1,ASROSAS,1,1994-08-31,11,1994-08-31,8711502,,COR  SANTA ROSA,S/N,,SAPUCAIA,29725000,ES,5707,,,,,,,,,,
166,61cafd2bf2fe865679eb33ad,3515484,1,8,1,CUCA FRESCA,1,1999-11-23,16,1999-11-23,4520005,RUA,RIACHUELO,911,,SAO JOSE,49015160,SE,3105,79.0,2112187.0,79.0,2111891.0,,,,,,
167,61cafd2bf2fe865679eb35cb,3517029,1,33,1,MULTI LANCHES 2001,1,1999-11-19,11,1999-11-19,5611203,AVENIDA,PEREIRA REGO,1308,,CENTRO,96930000,RS,8581,,,,,,,,,,
168,61cafd2bf2fe865679eb3615,3517245,1,89,1,,1,1999-10-25,11,1999-10-25,1020102,RUA,ANTONIO DESIDERIO DO NASCIMENTO,451,,EST. DOS GRANJEIROS,13660000,SP,6915,,,,,,1020101,,,,
169,61cafd2bf2fe865679eb36d4,94720414,1,39,1,REGINA PRODUCOES,1,1993-10-01,34,1993-10-01,8690901,VILA,COHAB N 2,154,QUADRA 9,EMILIO BRANDI,97500190,RS,8951,,,,,,,,,,
170,61cafd2bf2fe865679eb376e,3518250,1,6,1,,1,1999-11-11,11,1999-11-11,4781400,RUA,SEBASTIAO MENDONCA,82,,N. H. AGUDOS IV,17120001,SP,6113,14.0,2622900.0,,,central@walk.com.br,,,,,
171,61cafd2bf2fe865679eb3ca9,3522076,1,75,1,MERCADINHO FELIPE,1,1999-10-13,11,1999-10-13,4712100,AVENIDA,CASTELO BRANCO,365,A,FORTALEZA,69750000,AM,283,92.0,4711423.0,,,,,,,,
172,61cafd2bf2fe865679eb3cf2,3522285,1,19,1,,1,1999-11-24,11,1999-11-24,5611201,RUA,OLAVO BILAC,733,,VILA SEIIXAS,14020020,SP,6969,,,,,,,,,,
173,61cafd2bf2fe865679eb3e6f,3523395,1,3,1,COLCHOES ONIX,1,1999-10-15,11,1999-10-15,4754702,AVENIDA,FRANCISCO PORTO,327,,SALGADO FILHO,49020570,SE,3105,,,,,,,,,,
174,61cafd2bf2fe865679eb3ea1,3523542,1,37,1,MATEUS DISTRIBUIDORA DE MEDICAMENTOS,1,1999-11-25,11,1999-11-25,4644301,RUA,PROFESSOR JOCA REGO,110,,CENTRO,65800000,MA,727,,,,,,,,,,
175,61cafd2bf2fe865679eb41ee,3526124,1,1,1,DROPER,1,1999-11-29,16,1999-11-29,4686902,RUA,RECANTO DA LAGOA,35,QUADRA 7 RUA 9,COUTOS,40760020,BA,3849,,,,,,,,,,
176,61cafd2bf2fe865679eb445a,3527961,1,47,1,M S MODA JOVEM,1,1999-11-23,11,1999-11-23,4781400,RUA,SAO PEDRO,890 E,,SAO CRISTOVAO,89803400,SC,8081,,,,,,,,,,
177,61cafd2bf2fe865679eb46a2,3529640,1,81,1,DOLCE VITA,1,1999-12-01,11,1999-12-01,4781400,AVENIDA,- JULIO DE CASTILHOS,2030,SALA - 220,CENTRO,95010002,RS,8599,54.0,2146250.0,,,,,,,,
178,61cafd2bf2fe865679eb4839,1869294,1,55,1,CE CIE,1,1997-06-02,34,1997-06-02,9430800,RUA,BELEM,753,,CIDADE NOVA,68625490,PA,509,,,,,,"9493600,9499500",,,,
179,61cafd2bf2fe865679eb4a9b,5194186,1,80,1,IUQUIVAN COMERCIO E SERVICOS,1,2002-07-26,34,2002-07-26,5620101,RUA,MONSENHOR COUTO,96,,CENTRO,13320210,SP,7005,,,,,,,,,,
180,61cafd2bf2fe865679eb4f3a,244266,1,80,1,,1,1994-10-14,34,1994-10-14,7729201,AVENIDA,GETULIO VARGAS,3327,,PARQUE GET VARGAS,44077005,BA,3515,,,,,,,,,,
181,61cafd2bf2fe865679eb50d9,3537323,1,7,1,,1,1999-11-26,11,1999-11-26,4744005,AVENIDA,LEONOR DE OLIVEIRA,88,,CENTRO,07600000,SP,6671,11.0,4302259.0,11.0,4302259.0,,,,,,
182,61cafd2bf2fe865679eb5261,3538474,1,80,1,ALBIM-CAR,1,1999-11-30,11,1999-11-30,4511102,AVENIDA,RIO DAS PEDRAS,1501,,JD. ARICANDUVA,03453100,SP,7107,,,,,,,,,,
183,61cafd2bf2fe865679eb567f,249188,1,6,1,MARLENE DECORACOES,1,1994-10-18,16,1994-10-18,7490101,RUA,MANGABINHA,35,CASA,SAO CONRADO,49040000,SE,3105,,,,,,,,,,
184,61cafd2bf2fe865679eb5a2d,1880230,1,55,1,,1,1997-05-27,11,1997-05-12,6209100,,ALEMEDA YAYA,1208,,GOPOUVA,07060000,SP,6477,,,,,,,,,,
185,61cafd2bf2fe865679eb5a3d,1880270,1,5,1,,1,1997-06-06,16,1997-06-06,7490101,AVENIDA,J.K. OLIVEIRA,3.401,,AEROPORTO,38700062,MG,4959,34.0,8215352.0,,,,,,,,
186,61cafd2bf2fe865679eb5a47,1880292,1,67,1,,1,1997-06-06,11,1997-06-06,8640201,,ANCHIETA,1508,,CENTRO,96015420,RS,8791,532.0,250214.0,,,,,,,,
187,61cafd2bf2fe865679eb5ad7,1880677,1,24,1,SALOON - LANCHONETE E SNOOKER,1,1997-06-03,16,1997-06-03,9200301,AVENIDA,DR.JULIO M.LUZ,801,,JATIUCA,57035420,AL,2785,,,,,,,,,,
188,61cafd2bf2fe865679eb5ada,1880683,1,81,1,,1,1997-05-28,11,1997-05-28,6209100,RUA,JOAO CAMERINO,36,,PAJUCARA,57022185,AL,2785,,,,,,,,,,
189,61cafd2bf2fe865679eb5ae7,1880720,1,51,1,,1,1997-05-23,11,1997-05-23,9430800,RUA,DAS CASTANHEIRAS,80,,VILA SAO JOAO,84500000,PR,7607,,,,,,"9493600,9499500",,,,
190,61cafd2bf2fe865679eb5b0c,1880824,1,66,1,MERCADINHO SOBRAL,1,1997-06-09,11,1997-06-09,4712100,RUA,VINTE E DOIS DE ABRIL,279,,CASTELO ENCANTADO,60181080,CE,1389,,,,,,,,,,
191,61cafd2bf2fe865679eb5b21,1880877,1,87,1,MERCADINHO ECONOMIA DO LAR,1,1997-06-09,11,1997-06-09,4729699,TRAVESSA,RACINE FACO,SN,,CENTRO,62840000,CE,1343,,,,,,,,,,
192,61cafd2bf2fe865679eb5c2b,1881524,1,0,1,DATA LINE,1,1997-05-28,11,1997-05-28,6204000,RUA,ARTMINIA ALVES,171,,VILA MAURICEIA,39401102,MG,4865,,,,,,,,,,
193,61cafd2bf2fe865679eb5c67,3545848,1,94,1,,1,1999-06-11,11,1999-06-11,6470101,RUA,BOA VISTA,176,,CENTRO,01014919,SP,7107,11.0,55822241.0,11.0,55822241.0,,,,,,
194,61cafd2bf2fe865679eb5dc9,1882503,1,9,1,,1,1997-03-20,11,1997-03-20,133402,AVENIDA,DA SAUDADE,243,,CENTRO,39440001,MG,4701,38.0,8211106.0,,,,,,,,
195,61cafd2bf2fe865679eb5dd2,1882522,1,27,1,,1,1996-04-11,11,1996-04-11,9430800,RUA,ENIO BRENNER,SN,VILA BRENNER,SALGADO FILHO,97040110,RS,8841,,,,,,"9493600,9499500",,,,
196,61cafd2bf2fe865679eb630a,3550867,1,9,1,,1,1999-12-09,11,1999-12-09,4623103,,LOC.  FAZENDA JANGADA,S/N,,ZONA RURAL,78840000,MT,9779,,,,,,,,,,
197,61cafd2bf2fe865679eb6688,3553424,1,71,1,,1,1999-12-14,11,1999-12-14,4330499,RUA,MARIO ONCKEN,90,"BLOCO  10,  APTO  22",JD DAS AMERICAS,86076090,PR,7667,43.0,3273786.0,43.0,3230239.0,,,,,,
198,61cafd2bf2fe865679eb769f,270994,1,66,1,SAB DE BODOCONGO,1,1994-10-31,11,1994-10-31,9430800,RUA,EDUARDO FERREIRA RAMOS,489,,BODOCONGO,58109580,PB,1981,,,,,,"9493600,9499500",,,,
199,61cafd2bf2fe865679eb7703,3565138,1,26,1,,1,1999-10-06,11,1999-10-06,8599604,AVENIDA,PRES. TANCREDO NEVES,319,,SAO JUDAS TADEU,37500189,MG,4647,,,,,,,,,,
200,61cafd2bf2fe865679eb79fb,1899268,1,70,1,,1,1997-06-04,11,1997-04-05,9430800,,POVOADO TABOLEIRO DOS NEGROS,S/N,,ZONA RURAL,57200000,AL,2833,,,,,,"9493600,9499500",,,,
201,61cafd2bf2fe865679eb80de,3572405,1,92,1,,1,1999-12-15,11,1999-12-15,4520006,RODOVIA,PEDRO ALMEIDA VALADARES,1660-A,,ZONA RURAL,49480000,SE,3241,,,,,,,,,,
202,61cafd2bf2fe865679eb8464,1905516,1,48,1,,1,1997-06-05,11,1997-06-05,9430800,,BELEM DO SOLIMOES,S/N,,ZONA RURAL,69640000,AM,9847,,,,,,"9493600,9499500",,,,
203,61cafd2bf2fe865679eb8604,337485,1,3,1,,1,1972-11-24,16,1972-11-24,4754701,,QNM  03 CONJ C LOTE,11,,CEILANDIA,72237100,DF,9701,,,,,,,,,,
204,61cafd2cf2fe865679eb9298,5251464,1,94,1,,1,2002-08-01,11,2002-08-01,4729699,RUA,NIOAQUE,S/N,L 05 Q 224,ITAHUM,79864000,MS,9073,,,,,,,,,,
205,61cafd2cf2fe865679eb94bb,291579,1,99,1,SUPERMERCADO PEG-MAIS,1,1994-11-14,11,1994-11-14,4729601,AVENIDA,ANDERSON CLEITON,1732,,BAIRRO JRD ELDORADO,75045190,GO,9221,,,,,,,,,,
206,61cafd2cf2fe865679eba3ae,95860763,1,19,1,,1,1993-03-11,34,1993-03-11,9602501,RUA,LEDIO JOSE MARTINS,1000,SALA 01,KOBRASOL,88113650,SC,8327,,,,,,,,,,
207,61cafd2cf2fe865679eba84f,1927655,1,72,1,,1,1997-06-26,11,1997-06-26,9430800,,QNP,16,AREA ESPECIAL,ST.P.SUL CEILANDIA,70310500,DF,9701,,,,,,"9493600,9499500",,,,
208,61cafd2cf2fe865679ebac9b,1930279,1,75,1,J.B.M. PRESTADORA DE SERVICOS LTDA,1,1997-03-04,11,1997-03-04,8121400,RUA,MESTRE FRANCISCO CERQUEIRA,95,B,BOMFIM,36300195,MG,5249,32.0,3714856.0,,,,8129000,,,,
209,61cafd2cf2fe865679ebaca4,1930299,1,46,1,,1,1997-02-25,11,1997-02-25,2330301,RUA,DAS VIOLETAS,SN,LOTE 14-QUADRA 09,PIO  XII,36305294,MG,5249,,,,,,,,,,
210,61cafd2cf2fe865679ebb315,312351,1,38,1,LANCHONETE E RESTAURANTE PRIMAVERA,1,1994-11-23,11,1994-11-23,5611203,RUA,JOR. ROBERTO JAQUES,S/N,ES BRUNINI,JK. EUROPA,78015285,MT,9067,,,,,,,,,,
211,61cafd2cf2fe865679ebb7e4,315653,1,60,1,FERNANDO MEIRA VIANNA CONSULTORIA EMPRESARIAL,1,1994-11-18,11,1994-11-18,4789007,RUA,IPANEMA,53,APTO 1404,BARRA DA TIJUCA,22631390,RJ,6001,,,,,,,,,,
212,61cafd2cf2fe865679ebbabb,1939234,1,61,1,ELEGANT ESTETIC CENTER,1,1997-06-13,11,1997-06-13,9602501,AVENIDA,PAES DE BARROS,426,,MOOCA,03114000,SP,7107,11.0,635251.0,,,,,,,,
213,61cafd2cf2fe865679ebbecf,1941849,1,22,1,MERCEARIA ALJI,1,1997-05-28,11,1997-05-28,4712100,AVENIDA,OZANAN LEVINDO COELHO,136,,BELA VISTA,37280000,MG,4239,,,,,,,,,,
214,61cafd2cf2fe865679ebc1a6,3618802,1,58,1,EXPRESSO NACIONAL,1,2000-02-01,11,2000-02-01,4921301,RUA,TRANQUILINO COELHO DE LEMOS,201,,SANTA ROSA,58102279,PB,1981,83.0,3332277.0,83.0,3332350.0,,,,,,
215,61cafd2cf2fe865679ebc539,324773,1,23,1,RATI,1,1994-11-25,16,1994-11-25,4689302,RUA,NEWTON PRADO,389,,BOM RETIRO,01127000,SP,7107,,,,,,,,,,
216,61cafd2cf2fe865679ebca9a,1949550,1,14,1,,1,1997-07-02,11,1997-07-02,6462000,AVENIDA,RIO BRANCO,85,8 ANDAR PARTE,CENTRO,20040004,RJ,6001,,,,,,,,,,
217,61cafd2cf2fe865679ebcf45,3628564,1,61,1,,1,2000-01-14,11,2000-01-14,4772500,RUA,DONA MARIA CAROLINA A COSTA,205,LOJA 111,BOA VIAGEM,51020220,PE,2531,,,,,,,,,,
218,61cafd2cf2fe865679ebd024,332366,1,68,1,,1,1994-12-01,11,1994-12-01,4211101,RUA,SALGADO FILHO,195,,CENTRO,33600000,MG,4985,,,,,,,,,,
219,61cafd2cf2fe865679ebd025,332368,1,57,1,CARTORIO OLIVEIRA ALMEIDA,1,1994-10-18,11,1994-10-18,6912500,RUA,ANTONIO MIGUEL C. NETO,72,,SAO PEDRO,33861410,MG,5091,,,,,,,,,,
220,61cafd2cf2fe865679ebd18a,333326,1,30,1,,1,1994-11-30,34,1994-11-30,9602501,RUA,ENG. ABILIO DE M PINTO,42,,CENTRO,08940000,SP,6231,,,,,,,,,,
221,61cafd2cf2fe865679ebd292,1954838,1,87,1,,1,1997-07-08,11,1997-07-08,8690901,AVENIDA,"COLARES MOREIRA, QDA 23",S/N,JARDIM BOA VISTA,RENASCENCA,65075441,MA,921,,,,,,,,,,
222,61cafd2cf2fe865679ebd551,1956634,1,85,1,,1,1997-04-08,11,1997-04-08,7311400,AVENIDA,PRESIDENTE COSTA E SILVA,124,,CENTRO,69480000,AM,279,,,,,,,,,,
223,61cafd2cf2fe865679ebd91b,338598,1,23,1,,1,1994-12-07,11,1994-12-07,8610101,RUA,DOUTOR JOSE ESTEFANO,80,CONJ 43,VL MARIANA,04116060,SP,7107,,,,,,,,,,
224,61cafd2cf2fe865679ebd9cc,96513098,1,50,1,,1,1993-04-19,11,1993-04-19,9430800,AVENIDA,BARREIRA GRANDE,3029,,JARDIM IMPERADOR,03916000,SP,7107,,,,,,"9493600,9499500",,,,
225,61cafd2cf2fe865679ebdadf,3636772,1,2,1,GOSTO GOSTOSO RESTAURANTE,1,2000-02-04,11,2000-02-04,5611201,AVENIDA,BRASIL,750,A,COMPENSA,69036110,AM,255,92.0,6228271.0,92.0,2337141.0,,,,,,
226,61cafd2cf2fe865679ebe8c1,349524,1,92,1,,1,1994-12-16,34,1994-12-16,5611201,RODOVIA,BR 232,S/N,"KM 55,5",CAMPINAS,55612010,PE,2627,,,,,,,,,,
227,61cafd2cf2fe865679ebed69,1972099,1,56,1,,1,1997-06-09,11,1997-06-09,4712100,RUA,DR CAMPOS,493,,CENTRO,95980000,RS,8513,,,,,,,,,,
228,61cafd2cf2fe865679ebee41,1972647,1,48,1,,1,1997-06-26,11,1997-06-26,9430800,RUA,CEL FRANCISCO TOMAZ,S/N,,CENTR,59244000,RN,1725,,,,,,"9493600,9499500",,,,
229,61cafd2cf2fe865679ebef10,3651412,1,80,1,GELATERIA MALEBRU,1,2000-02-14,11,2000-02-14,4721104,AVENIDA,PRESIDENTE VARGAS,9-59,,CENTRO,19470000,SP,6927,18.0,2813261.0,,,rocha@iepenet.com.br,,,,,
230,61cafd2cf2fe865679ebefb6,1973587,1,88,1,ALVORADA AUTO MOLAS,1,1997-07-14,11,1997-07-14,4520001,AVENIDA,BR 101,51,,MARIUNA,55900000,PE,2423,,,,,,"4520002,4520003,4520004",,,,
231,61cafd2cf2fe865679ebf222,96711288,1,81,1,INDIANA PRODUTOS NATURAIS,1,1993-03-25,16,1993-03-25,8130300,RUA,ARTUR AZEVEDO MACHADO,400,PAVIMT INF BALCAO,COSTA AZUL,41760000,BA,3849,,,,,,,,,,
232,61cafd2cf2fe865679ebf3ac,1976231,1,6,1,ESCOLA DE 1 GRAU LUIZ GONZAGA DA FONSECA MOTA,1,1997-07-08,11,1997-07-08,9430800,RODOVIA,DA CONFIANCA,S/N,,SAO SEBASTIAO,62350000,CE,1573,,,,,,"9493600,9499500",,,,
